mah_id,mah_name,ilce_name,score_final,score_within_type,cluster_label,cluster_num,geo_type,geo_cap,composite_raw,pop,poi_density_per_km2,mean_elevation_m,centroid_lat,centroid_lon,demographics,built_activity,accessibility,morphology,environment,seasonality
akseki_demirciler,DEMİRCİLER,Akseki,33.924760354430774,39.79381443288713,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,72.80701754377982,1144.0,39.81394375313535,1041.620074755955,37.04221866,31.79056876,0.1980814169753164,4.861896339422635,3.607629809810219,0.6468378211066992,-1.4616477540164046,4.806365229509661
akseki_degirmenlik,DEĞİRMENLİK,Akseki,10.653260083175837,15.257731958723564,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,17.214912280682878,269.0,0.0778231168338841,1632.9199179102372,37.27253027,31.80424483,-0.6949174387589961,-5.557269137993088,-2.7426247016947407,-1.8985779470393571,-8.125934130190085,0.739572161619751
akseki_dutluca,DUTLUCA,Akseki,1.1282329535154791,1.649484536078223,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,1.754385964910357,81.0,0.0,1113.151332336426,37.0317101,31.80381314,-1.558301901914276,-4.937968655614017,-8.353982198345562,-1.3856277733346682,-2.118260268744518,0.5844930677464937
akseki_dikmen,DİKMEN,Akseki,2.2564659070309583,3.298969072156446,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,3.508771929820714,55.0,0.0416435215444216,1205.3169597704275,36.96534814,31.80572129,-1.8584203074848324,-6.981735625308098,-1.93889505186185,-2.258303649862083,-2.627825137856493,0.6175490223161058
akseki_emirasiklar,EMİRAŞIKLAR,Akseki,2.7036760716167803,3.9175257731857798,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,4.276315789468995,51.0,0.4365654566054482,951.8891193738008,37.04296992,31.71840774,-1.8584203074848324,-6.443831426579866,-4.027105801767894,-1.2325946480647314,-2.280386715296737,0.3202057985834969
akseki_erenyaka,ERENYAKA,Akseki,0.8461747151366092,1.2371134020586674,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,1.3157894736827678,89.0,0.0,981.2272629666772,36.9173939,31.74258552,-1.486293371828035,-6.443538333315351,-2.603630467478194,-2.8830077004632355,-2.8824900121673727,0.2147432438893114
akseki_fakilar,FAKILAR,Akseki,23.459034183349893,31.546391752496014,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,42.10526315784857,168.0,5.143900619840025,1162.3262318065538,37.04805356,31.786302,-1.019617548667084,0.0344673654493398,0.8368595357851725,-0.39989479737529,-2.6911476585306446,10.251096409732211
akseki_geris,GERİŞ,Akseki,6.535585096749038,9.484536082449782,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,10.307017543848348,93.0,0.0986518922962046,1182.6242858120418,36.95254576,31.70465611,-1.4529326421963753,-6.888146729362193,0.086485756905593,-3.106600360972493,-3.1887157420108645,0.4674245853333426
akseki_gumusdamla,GÜMÜŞDAMLA,Akseki,6.982795261334861,10.103092783479115,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,11.074561403496629,241.0,0.0,1597.8124105128743,37.19929409,31.61754571,-0.7691562387264473,-6.096407336607032,-3.025565993354639,-1.9282970246702396,-3.2165668867521724,0.7508551699522903
akseki_guneykaya,GÜNEYKAYA,Akseki,6.7471287755331915,9.79381443296445,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,10.63596491226904,271.0,0.0,991.4385068718166,36.89946276,31.70869413,-0.6899483851267869,-6.953834883800487,-2.442993123524409,-3.173910523375722,-3.0465049006854747,0.4234877098039511
akseki_gunyaka,GÜNYAKA,Akseki,2.844705190806215,4.123711340195558,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,4.49561403508279,113.0,0.0389444890705017,1208.1484367203072,37.14782402,31.74958594,-1.307036242956329,-7.046130702393132,-1.998183914515668,-2.735853779534222,-5.583150657586812,0.4018105969937989
akseki_guzelsu,GÜZELSU,Akseki,5.125293904854691,7.422680412352004,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,8.114035087710402,100.0,0.0858576962774549,1557.0889688619466,36.91707307,31.87010126,-1.3982119694111033,-6.156848433175984,-1.896531162551568,-2.1349017180067107,-8.267567338320202,0.6022879180904165
akseki_guclukoy,GÜÇLÜKÖY,Akseki,23.672431723591885,31.752577319505797,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,42.65350877188306,500.0,0.3234372125388602,660.3010499455278,36.82327652,31.75936121,-0.2936729156163219,-5.610377519169072,-0.4313627831712575,-0.8006879484273827,-3.973108767638651,0.2031418230677393
akseki_haci_ilyas,HACI İLYAS,Akseki,27.53585639350733,35.567010309186685,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,52.412280701696915,392.0,3.48577029344165,1118.5003644975388,37.04441329,31.76539111,-0.4477018777522025,-1.59405034279974,0.8262032770045578,-0.5776751277309162,-2.797790713764362,0.5136223856448231
akseki_hocakoy,HOCAKÖY,Akseki,5.266323024044126,7.628865979361782,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,8.333333333324196,218.0,0.0,919.7675852841272,36.90470444,31.65688913,-0.8377346571383434,-6.662878843883402,-2.537177402914181,-1.6410777076265544,-2.9912448272069345,0.4791582940828444
akseki_husamettinkoy,HÜSAMETTİNKÖY,Akseki,0.5641164767577396,0.8247422680391115,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,0.8771929824551785,34.0,0.0,1121.577207357308,37.01372672,31.8265121,-1.8584203074848324,-7.12123889096757,-2.3045984782384097,-2.364513641285735,-2.2588647609117247,0.4720779360168017
akseki_karakisla,KARAKIŞLA,Akseki,2.4680095858151105,3.608247422671113,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,3.8377192982414057,137.0,0.0,1754.0808350589357,37.18529577,31.8847731,-1.165850094641789,-6.72338901284693,-2.3383842297679185,-3.358927936061705,-2.822189600430536,0.8279386080037969
akseki_kepez,KEPEZ,Akseki,9.734716946986676,14.020618556664896,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,15.57017543857942,245.0,0.0319831466727596,801.8018742388845,36.93425616,31.60765471,-0.7579773712853174,-6.973842252150807,-1.934522195742332,-2.032851049019444,5.067336007593762,0.3162471887900236
akseki_mahmutlu,MAHMUTLU,Akseki,11.05407849518446,15.773195876248007,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,17.98245614033116,146.0,0.564810331446033,871.6838167702781,36.91749909,31.78959734,-1.1198743904174755,-6.456468456518275,-1.2401895088671284,-2.2522650872614585,-2.6409456045277957,0.2941992722686449
akseki_mentesbey,MENTEŞBEY,Akseki,0.634631036352457,0.9278350515440005,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,0.9868421052620759,67.0,0.0,896.6145895353305,37.01744489,31.65821799,-1.7055909638989606,-7.517701239660663,-2.251458158395605,-3.048473615946473,-2.7960882757868126,0.5257593056078584
akseki_minareli,MİNARELİ,Akseki,0.1410291191894349,0.2061855670097779,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,0.21929824561379463,31.0,0.0,861.3931407246772,37.00254388,31.68585128,-1.8584203074848324,-8.410368614598022,-2.319797465152153,-1.815535451812189,-3.1925874413948496,0.4539474767238418
akseki_sadiklar,SADIKLAR,Akseki,3.6203653463481067,5.257731958749336,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,5.701754385958661,68.0,0.0620026995975404,1263.8791691168894,36.93585425,31.81999942,-1.693985213226743,-7.071620924613152,-1.8407830668485528,-1.3488854020453975,-2.814068689382354,0.4070689436866962
akseki_salihler,SALİHLER,Akseki,5.68941038161243,8.247422680391116,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,8.99122807016558,130.0,0.1172960079711239,1184.7515134268126,37.23267657,31.70845692,-1.2039963814988068,-6.870327242471495,-1.9034037184181023,-1.716946010020978,-7.007603522386523,0.7000797452942666
akseki_sarihacilar,SARIHACILAR,Akseki,29.52324109236426,37.73195876278935,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,57.0175438595866,666.0,1.5445917856291953,1069.3219629066475,37.02317096,31.77156451,-0.117825164592435,-3.4771951525236315,0.5971908745108816,-0.1764618736494698,-2.3867780898157944,0.1184530814308488
akseki_sarihaliller,SARIHALİLLER,Akseki,0.2820582383788698,0.4123711340195558,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,0.43859649122758926,37.0,0.0,1002.167005776743,37.02018156,31.7137798,-1.8584203074848324,-6.627656934354818,-2.459088639748121,-3.196750562376274,-2.3662707272896464,0.0332286179979196
manavgat_sevinckoy,SEVİNÇKÖY,Manavgat,2.1154367878415234,3.0927835051466683,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,3.289473684206919,78.0,0.0807803967949246,763.1931302944919,36.95841494,31.55215126,-1.5873603149858848,-7.595097601108584,-2.1603919264679963,-3.500792362635173,8.232367888078311,0.355907611931174
akseki_susuzsahap,SUSUZŞAHAP,Akseki,2.044922228246805,2.9896907216417787,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,3.179824561400022,89.0,0.0,1659.848240297146,37.23365105,31.83615047,-1.486293371828035,-5.835584157132129,-2.444729951568821,-1.892347333174872,-3.2018769994374083,0.707717914535551
akseki_suleymaniye,SÜLEYMANİYE,Akseki,22.230602278848675,30.10309278342757,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,39.473684210483036,362.0,0.1619192002141435,1548.474716212177,37.30430929,31.77212292,-0.4990653822452883,-5.394692139817082,0.7883462371187029,-0.1974352307803161,-2.500198044380673,0.6741866419203761
akseki_sinanhoca,SİNANHOCA,Akseki,10.888926568977507,15.56701030923823,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,17.653508771910467,188.0,0.1480836202535744,659.1612858024307,36.97038625,31.63165358,-0.9404255746300848,-7.075343126665726,-1.3186520605041645,-1.1650343183258394,-1.7119702556022722,0.3053175440364419
akseki_taslica,TAŞLICA,Akseki,20.720112135968588,28.247422680339568,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,36.40350877188991,491.0,0.6986766784239977,710.3551945886712,36.88197051,31.77783181,-0.3050174550763723,-5.1288938381514,-2.5347028247185874,-0.8848389606857844,-1.7888616522823422,-0.0315443618460479
akseki_yarpuz,YARPUZ,Akseki,14.019397721078262,19.896907216443566,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,23.026315789448436,216.0,0.0939750747090097,1758.0604420757918,37.12550119,31.89292912,-0.8440763288376127,-5.9764289473572125,-2.009926476500276,-0.240943317112519,-2.8332938852855625,0.860736487261108
akseki_caltilicukur,ÇALTILIÇUKUR,Akseki,1.4102911918943488,2.061855670097779,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,2.1929824561379463,112.0,0.0,890.6132616725918,36.86009144,31.86505722,-1.313626050131004,-6.709205270950875,-2.39564613284141,-2.036811052444366,-3.0951314061325954,0.2872574168501919
akseki_canakpinar,ÇANAKPINAR,Akseki,1.0577183939207617,1.5463917525733342,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,1.6447368421034596,37.0,0.0,1515.049642774202,36.97636646,31.85772091,-1.8584203074848324,-6.8074137495062015,-2.1738914297044216,-3.416135050483567,-2.775956309368022,0.7100122514971144
akseki_cinardibi,ÇINARDİBİ,Akseki,1.6923494302732185,2.4742268041173348,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,2.6315789473655355,79.0,0.1286456322910314,1032.948119281783,37.18519782,31.71129465,-1.5775387164868313,-7.569382136693345,-2.569757266515597,-1.7358467300849456,-3.191232253648664,0.6639396678332674
akseki_cukurkoy,ÇUKURKÖY,Akseki,7.641549104704835,11.030927835023117,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,12.171052631565601,142.0,0.1143936953973868,735.2804515278492,36.86503834,31.81968893,-1.1399071829335503,-6.93402105967793,-1.1424959805093562,-1.813495663220692,-3.0217598974503344,0.4487228192064739
akseki_cimikoy,ÇİMİKÖY,Akseki,2.7741906312114972,4.0206185566906685,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,4.385964912275893,136.0,0.0,1995.9450412530057,37.00950691,31.94077091,-1.1711650834427414,-6.107473361093428,-3.2617936057139394,-0.9808318037402816,-2.283340354439615,1.0116382570320164
ibradi_urunlu,ÜRÜNLÜ,İbradı,18.0053128956048,24.948453608183122,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,30.811403508738145,331.0,0.3041581460141596,923.6123615917963,37.02084672,31.59996718,-0.5573987148287844,-6.434630559321335,-0.756786396657846,-1.9347407774042784,-5.689130705030439,0.4726966598994191
aksu_alayli,ALAYLI,Aksu,28.84436619706827,31.098591549076772,E - Dusuk,4,Kirsal / Ovacik,48,56.249999999938325,1206.0,1.9157205561413404,65.18898816817592,37.06031956,30.88476363,0.2278199700709779,2.326360416642593,-4.066575890151476,-0.0832654293409145,-3.228959981051728,-0.1246380615738791
aksu_altintas,ALTINTAŞ,Aksu,60.51174999964158,53.039999999292796,B - Iyi,1,Sehir Siniri,78,85.41666666657301,10347.0,31.523218884464463,49.17389824572576,36.8941985,30.82635087,1.2916674623108657,8.677979476214666,2.335389026828953,2.7588151607068645,0.93163528408706,-10.798874003490074
aksu_ataturk,ATATÜRK,Aksu,45.93755263136822,29.119999999611732,B - Iyi,1,Sehir Siniri,78,76.53508771921432,3700.0,22.283945213328984,71.26115879539788,36.95564978,30.7784119,0.8169244452360513,5.598903214164305,0.8158957323161886,0.9938013040775728,0.8111248241497825,-2.8288126982918897
aksu_barbaros,BARBAROS,Aksu,51.861315788916635,58.799999998824006,D - Orta,3,Kucuk Kasaba,60,76.97368421044192,2194.0,10.394051018661802,20.51525608628784,36.95764871,30.86104584,0.5521541113362394,5.043955279994079,3.373785014598991,1.2513669831023702,1.0382190508148996,1.2646115358807908
aksu_boztepe,BOZTEPE,Aksu,39.89236842067203,39.599999999208,D - Orta,3,Kucuk Kasaba,60,66.88596491220736,1413.0,0.5653132621771817,6.892089419920515,36.92012478,30.90902728,0.3159542214366269,2.772012164531289,0.6328962591911103,0.8198678636778018,3.2230120541720613,-2.453493624431045
aksu_cumhuriyet,CUMHURİYET,Aksu,28.613684210331613,19.199999999616,D - Orta,3,Kucuk Kasaba,60,60.52631578940731,617.0,6.364081849365819,63.19084684712361,36.95745237,30.81590907,-0.1641165411459391,4.954044163721057,-2.0118951489053165,-0.2773861535018335,-0.0014514360061258,1.4913634256137729
aksu_cihadiye,CİHADİYE,Aksu,44.11019736822952,25.999999999653333,B - Iyi,1,Sehir Siniri,78,75.54824561395225,3043.0,17.89865941752881,57.27487295261634,36.94265586,30.80120663,0.7198281253152718,6.690067799710668,0.4950700572267159,1.0054385607115026,0.5429614579545881,-2.0663364299442954
aksu_dumanlar,DUMANLAR,Aksu,29.95229799839685,32.788732394135295,E - Dusuk,4,Kirsal / Ovacik,48,57.56578947362109,801.0,0.5967994540478594,12.988381056991264,36.99182959,30.90213158,-0.0077454532043663,3.0115675373238124,-1.677441386911011,-1.1359361629687408,8.075291317699662,-0.7816787414156728
aksu_fatih,FATİH,Aksu,33.83828947340212,28.799999999424003,D - Orta,3,Kucuk Kasaba,60,63.26754385957975,1193.0,6.993474576502472,82.14192716397724,36.97805176,30.82597242,0.2217285230429911,5.34273957960499,-3.4620494297352,0.8890100777438362,-0.046908958321044,1.3258457293756174
aksu_gokdere,GÖKDERE,Aksu,32.34922164553031,36.50704225326403,E - Dusuk,4,Kirsal / Ovacik,48,60.30701754379353,1666.0,1.2242864456875542,23.24668428790556,37.02848046,30.90162661,0.4058367806602217,3.618516176329568,-5.086093274225883,-0.2502796383571437,8.699119749224597,-0.3248907698620795
aksu_guloluk,GÜLOLUK,Aksu,23.239992587012765,23.661971830819283,E - Dusuk,4,Kirsal / Ovacik,48,47.69736842100033,775.0,0.3693749927114398,54.68127907014684,37.08981202,30.8700567,-0.0272481706250242,-0.5646895241270146,-4.0579974376948895,0.4960768955965807,7.355825089701072,-0.2483684245637074
aksu_hacialiler,HACIALİLER,Aksu,50.56421052578058,56.399999998872005,D - Orta,3,Kucuk Kasaba,60,76.31578947360053,4084.0,12.28439044706597,55.103297475620266,36.93259009,30.84072602,0.8651066661736929,7.050352663833813,-0.0130432811818805,1.0249805876777671,0.2194769627919823,-2.918602765516234
aksu_karacalli,KARAÇALLI,Aksu,31.58657894727652,10.399999999861334,B - Iyi,1,Sehir Siniri,78,62.71929824554526,1338.0,6.746105120876405,15.11214743307256,36.89444165,30.87171491,0.2857984441434965,5.448303075995121,-3.034605815458451,0.256305110405136,1.113871371973746,-3.409450099514518
aksu_karaoz,KARAÖZ,Aksu,31.328131949464787,34.81690140820552,E - Dusuk,4,Kirsal / Ovacik,48,59.32017543853145,1917.0,0.8199071712032859,139.31485698407724,37.17702191,30.77741436,0.4810276699768766,-1.6117643565813502,-3.53498358376314,0.6403691676823021,4.083016103284984,-0.25302334297865
aksu_kayadibi,KAYADİBİ,Aksu,9.953298739779168,6.422535211222377,E - Dusuk,4,Kirsal / Ovacik,48,26.754385964882943,207.0,0.3044023736688294,150.8657827071396,37.21567836,30.81904401,-0.8734479439164592,-4.004504124920136,-2.0027803696075277,-1.415245626354022,5.182057969404733,0.0021025282114234
aksu_kemeragzi,KEMERAĞZI,Aksu,53.15528947340258,40.5599999994592,B - Iyi,1,Sehir Siniri,78,81.3596491227178,7324.0,24.64645193911631,6.516466261715922,36.87159871,30.87374383,1.1386716121636402,9.682028194244763,-0.8648610702528268,2.879995287323569,10.12229688207183,-14.974043756293694
aksu_konak,KONAK,Aksu,30.836342105177813,9.3599999998752,B - Iyi,1,Sehir Siniri,78,62.06140350870388,489.0,26.538264617567425,47.388253409991705,36.9527343,30.83189734,-0.3075700566909891,5.53657949280679,0.2470503001801023,0.3515001941571767,0.3236421182963063,-3.096984957210951
aksu_kumkoy,KUMKÖY,Aksu,35.58373205698528,19.636363635471074,D - Orta,3,Turistik Sahil Kasabasi,72,67.54385964904874,1458.0,1.8164832070825307,4.347674549351763,36.87552923,30.94934014,0.3331994404718764,3.4664951073209567,-1.9350880739019976,2.2707495864354392,9.577973289135969,-0.8220391482739378
aksu_kundu,KUNDU,Aksu,46.07368420975719,35.999999998363634,D - Orta,3,Turistik Sahil Kasabasi,72,75.43859649114535,3245.0,4.530468082694317,3.5890959280829224,36.88141748,30.90722444,0.7520033764439342,6.691549348382319,0.4404057066506095,1.330084221076341,10.147337822514498,-2.2540315530090544
aksu_kursunlu,KURŞUNLU,Aksu,38.445700518743166,43.94366197152153,E - Dusuk,4,Kirsal / Ovacik,48,70.72368421044877,2380.0,1.763409956434957,121.2526014332362,37.06533106,30.83818949,0.594483665785865,3.064930511215038,-0.2409558738479701,0.4229786921922411,-0.0155369198010036,-1.8665720197539
aksu_macun,MACUN,Aksu,50.530657894480996,36.39999999951466,B - Iyi,1,Sehir Siniri,78,79.60526315780744,5117.0,34.49689206390228,61.869633101068985,36.95968615,30.83772802,0.9730090057476404,7.7321396027925,1.5421069069539644,1.5353593528003824,0.306594769421657,-4.094405938519731
aksu_mandirlar,MANDIRLAR,Aksu,35.38959210514991,13.519999999819733,B - Iyi,1,Sehir Siniri,78,68.31140350869703,1466.0,4.736183438513752,29.944538582828,36.90867658,30.85094505,0.3362028023686371,4.252236299268008,-0.5718618293119154,0.2782072653372706,0.2504291917728539,-6.166121242763824
aksu_murtuna,MURTUNA,Aksu,34.941401037660754,39.88732394338108,E - Dusuk,4,Kirsal / Ovacik,48,64.36403508764873,2186.0,1.8004310952214395,57.73299619909483,37.02753447,30.87079776,0.5502441571440436,3.178172122096077,-4.013458328401796,1.0286206153031547,0.0614638492549212,0.0849339234057483
aksu_pinarli,PINARLI,Aksu,57.045197368100794,46.79999999937599,B - Iyi,1,Sehir Siniri,78,83.88157894727645,6925.0,110.04179970126889,61.07897963462662,36.94819602,30.81015888,1.1132617113202166,7.559599357985085,7.581760063856496,1.0820788031009194,0.4045484792651779,-6.755300639889585
aksu_solak,SOLAK,Aksu,38.19723684174694,37.199999999256,D - Orta,3,Kucuk Kasaba,60,65.02192982449012,671.0,2.3459509952163926,9.995796054090349,36.95819721,30.90182329,-0.1133171090676983,0.9083591532947086,1.7338552197845534,2.2261991565653774,4.175497857107146,-0.259449110749124
aksu_sogucaksu,SOĞUCAKSU,Aksu,42.18636842087466,23.919999999681064,B - Iyi,1,Sehir Siniri,78,73.2456140350074,985.0,41.69561161133436,55.35932478412087,36.94444994,30.82211949,0.112732902425987,6.431445420573775,5.305184304231088,0.6156976638453208,0.5157366181108388,2.3454683703277457
aksu_topalli,TOPALLI,Aksu,39.27097850243207,44.619718309544936,E - Dusuk,4,Kirsal / Ovacik,48,72.69736842097292,2045.0,2.733146507585393,126.40657910364092,37.03911075,30.80187235,0.5152350264406342,2.9790445415142988,4.733417808158378,0.4837425808437532,0.6913806919823108,-1.493828261275048
aksu_yenidumanlar,YENİDUMANLAR,Aksu,17.13613787984975,15.88732394355009,E - Dusuk,4,Kirsal / Ovacik,48,37.82894736837957,245.0,1.2238306756830353,11.447195860504715,36.97830391,30.90458446,-0.7579773712853174,0.0410338721153847,-1.1415859436801372,-1.9483544382684608,2.22720084578081,-2.0705413584587293
aksu_yesilkaraman,YEŞİLKARAMAN,Aksu,26.013232023619494,27.380281689948028,E - Dusuk,4,Kirsal / Ovacik,48,51.86403508766243,754.0,0.7072152520870125,178.71227004804553,37.11089463,30.80074748,-0.0435428082015367,-2.580612757465912,-2.3124174454378563,1.0331957583869062,1.959358216384329,-1.3256883344493524
aksu_yurtpinar,YURTPINAR,Aksu,42.73986842062808,44.399999999112005,D - Orta,3,Kucuk Kasaba,60,68.96929824553841,2725.0,1.8056557363665788,53.43307834437473,36.9970944,30.84954349,0.6639882035862004,3.5517747830206337,-2.029489248816546,1.575431570232796,-0.0498541722563965,-2.5051031276218816
aksu_calkaya,ÇALKAYA,Aksu,49.58999999947606,55.199999998896004,D - Orta,3,Kucuk Kasaba,60,74.99999999991776,2202.0,11.861331202022482,14.609712096853707,36.92447843,30.87030464,0.5540562794889388,6.959718321582939,2.074145368187101,1.3454044631429365,0.8867750074637191,-4.809990399582038
aksu_camkoy,ÇAMKÖY,Aksu,46.02157894689944,49.199999999016,D - Orta,3,Kucuk Kasaba,60,72.36842105255222,4079.0,11.86004446708036,72.80100578855827,36.96658755,30.79422788,0.8645124128127821,6.4689888693465285,-2.029485029098941,0.3827230157165753,0.1358861747407348,-2.073449793773013
aksu_ihsaniye,İHSANİYE,Aksu,20.358339510672117,20.281690140702242,E - Dusuk,4,Kirsal / Ovacik,48,42.54385964907616,425.0,1.056427489722281,11.119217793531869,36.98561417,30.87843914,-0.3960489670829996,1.6994702077511727,-2.301898959157147,-1.3521912326729573,1.2669283126908826,-1.2728117527334577
alanya_akdam,AKDAM,Alanya,20.42197368410647,9.599999999808,D - Orta,3,Kucuk Kasaba,60,48.793859649069304,1408.0,0.2029170749950057,248.202380227399,36.65860369,31.82139047,0.3140001958064422,-2.894375039723816,-3.293910137665196,-0.2770374366088173,-3.9169955103102816,-0.1010370745323026
alanya_akcati,AKÇATI,Alanya,23.008116295848403,31.13402061847646,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,40.8991228069727,541.0,0.8723907146529798,1098.1544178365575,36.60962009,32.16657256,-0.244732455190766,-4.8919570012483655,-2.4160024779328566,-0.3325984429715715,3.925538034952828,0.2768135749253842
alanya_alacami,ALACAMİ,Alanya,11.900253210321068,17.010309278306675,F - En Dusuk,5,Daglık / Yukari Yerlesim,40,19.29824561401393,267.0,0.0591922685189782,1350.960201327588,36.61123618,32.32795957,-0.6999279184464697,-6.264783899925751,-2.2118825516933844,-0.9722368416663884,-3.532573065313168,0.3647108785194223
